filename,z3-time,z3-res,message
benchmark_sample_50/slog_unsat/1601.smt2,0.13,unsat,
benchmark_sample_50/slog_unsat/834.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula14647_unsat.smt2,1.00,unsat,
benchmark_sample_50/slog_unsat/2186.smt2,0.08,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula16196_unsat.smt2,0.51,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula17161_unsat.smt2,0.99,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_648.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_192.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/1051.smt2,0.12,unsat,
benchmark_sample_50/slog_unsat/864.smt2,0.11,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_699.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/302.smt2,0.11,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_665.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_749.smt2,0.08,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula16523_unsat.smt2,0.98,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_395.smt2,0.09,unsat,
benchmark_sample_50/slog_unsat/5522.smt2,0.11,unknown,
benchmark_sample_50/slog_unsat/2217.smt2,0.11,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_225.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_103.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_303.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_259.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_476.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_714.smt2,0.11,unknown,
benchmark_sample_50/slog_unsat/185.smt2,0.40,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_509.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_409.smt2,0.10,unknown,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_831.smt2,0.12,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_563.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula45011_unsat.smt2,1.36,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_681.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_969.smt2,0.12,unknown,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_135.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_799.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_899.smt2,0.12,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_599.smt2,0.08,unsat,
benchmark_sample_50/slog_sat/4643.smt2,2.06,unknown,
benchmark_sample_50/stringfuzz_sat/concats-balanced-00005-7.smt25,3.51,sat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_765.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_579.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_327.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_375.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_543.smt2,0.11,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_631.smt2,0.13,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_340.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_360.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_235.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_428.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_270.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_462.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_442.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_122.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_98.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_931.smt2,0.10,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula18327_unsat.smt2,0.73,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_156.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_782.smt2,0.08,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_496.smt2,0.09,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula16634_unsat.smt2,1.21,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_169.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-pred-small-rw_201.smt2,0.09,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_731.smt2,0.10,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_573.smt2,0.10,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_715.smt2,0.11,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.UniGene.__init__ProtsimLine._init_from_textformula662_sat.smt2,0.96,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_966.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_267.smt2,0.11,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_codemlparse_distancesformula300_unsat.smt2,1.12,unsat,
benchmark_sample_50/cvc4-str_unsat_50/str-term-small-rw_865.smt2,0.15,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula12385_unsat.smt2,1.11,unsat,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_190.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_330.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_332.smt2,0.10,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_563.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_237.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_383.smt2,0.13,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_191.smt2,0.14,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_329.smt2,0.09,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_270.smt2,0.13,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_56.smt2,0.12,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_266.smt2,0.17,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_574.smt2,0.10,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_967.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_331.smt2,0.11,unknown,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_965.smt2,0.11,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula12325_unsat.smt2,0.99,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.DSSP_make_dssp_dictformula321_unsat.smt2,0.10,unsat,
benchmark_sample_50/cvc4-str_sat/str-term-small-rw_189.smt2,0.13,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.Entrez.ParserDataHandler.externalEntityRefHandlerformula467_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_1/biopythonBio.Nexus.NexusNexus._apply_block_structureformula369_sat.smt2,0.97,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula12489_unsat.smt2,1.29,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1510_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS_atomic.__init__formula781_unsat.smt2,0.18,unknown,
benchmark_sample_50/biopython_2/biopythonBio.Restriction.Restriction_check_basesformula6_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.DSSP_make_dssp_dictformula29_unsat.smt2,0.11,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Entrez.ParserDataHandler.externalEntityRefHandlerformula31_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS_atomic.__init__formula454_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS_atomic.__init__formula201_unsat.smt2,0.14,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_codemlparse_modelformula603_unsat.smt2,1.30,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula48545_unsat.smt2,1.72,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS_atomic.__init__formula243_unsat.smt2,0.16,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula48_unsat.smt2,0.23,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula41067_unsat.smt2,1.72,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula10070_unsat.smt2,0.23,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Blast.ParseBlastTableBlastTableReader._parse_versionformula5_unsat.smt2,0.08,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula44215_unsat.smt2,1.72,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula1103_unsat.smt2,0.23,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula10709_unsat.smt2,0.28,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula37134_unsat.smt2,1.80,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula747_unsat.smt2,0.13,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula84_unsat.smt2,0.32,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00014-0.smt25,3.00,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_kappasformula53_unsat.smt2,0.28,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula7_unsat.smt2,0.10,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula501_unsat.smt2,0.11,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSNACCESS.__init__formula469_unsat.smt2,0.35,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.Entrez.ParserDataHandler.externalEntityRefHandlerformula334_sat.smt2,0.14,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1141_unsat.smt2,0.23,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.SwissProt.__init___read_ftformula509_unsat.smt2,1.35,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageManifestFilesMixin.stored_nameformula630_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula575_sat.smt2,0.12,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula237_unsat.smt2,0.11,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula121_sat.smt2,0.45,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin._urlformula637_unsat.smt2,0.12,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage._openformula214_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula478_unsat.smt2,0.26,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_kappasformula120_unsat.smt2,0.39,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin._urlformula958_unsat.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula18004_unsat.smt2,1.33,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageManifestFilesMixin.stored_nameformula195_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula512_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula10867_unsat.smt2,0.43,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.get_modified_timeformula26_unsat.smt2,0.12,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula10881_unsat.smt2,0.46,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.get_accessed_timeformula62_unsat.smt2,0.10,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula373_unsat.smt2,0.16,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageManifestFilesMixin.stored_nameformula766_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageManifestFilesMixin.stored_nameformula41_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.auth.hashersBCryptSHA256PasswordHasher.safe_summaryformula10_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin._urlformula1274_unsat.smt2,0.11,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula19566_unsat.smt2,1.66,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.management.commands.collectstaticCommand.link_fileformula158_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula191_unsat.smt2,0.58,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.get_created_timeformula179_sat.smt2,0.15,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.management.commands.collectstaticCommand.delete_fileformula151_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula16_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.management.commands.collectstaticCommand.delete_fileformula157_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.deleteformula172_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula62_unsat.smt2,0.15,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula701_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.stored_nameformula474_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula351_unsat.smt2,0.10,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula1075_unsat.smt2,0.47,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula835_unsat.smt2,0.14,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula119_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula39284_unsat.smt2,2.16,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.existsformula61_unsat.smt2,0.10,unsat,
benchmark_sample_50/slog_sat/5406.smt2,2.80,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.stored_nameformula568_unsat.smt2,0.12,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.existsformula315_sat.smt2,0.16,unknown,
benchmark_sample_50/biopython_1/biopythonBio.Nexus.NexusNexus._parse_nexus_blockformula621_sat.smt2,1.77,unknown,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.get_accessed_timeformula172_unsat.smt2,0.09,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula11059_unsat.smt2,0.68,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.hashed_nameformula386_unsat.smt2,0.11,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula1383_unsat.smt2,0.10,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.urlformula1091_unsat.smt2,0.18,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageHashedFilesMixin.stored_nameformula968_unsat.smt2,0.09,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula1660_unsat.smt2,0.38,unsat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage._openformula206_sat.smt2,0.16,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula365_unsat.smt2,0.20,unsat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula49921_unsat.smt2,2.18,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.storageStaticFilesStorage.pathformula291_unsat.smt2,0.20,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula10116_unsat.smt2,0.83,unsat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula1834_unsat.smt2,0.26,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersFileSystemFinder.find_locationformula867_unsat.smt2,0.30,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula18163_unsat.smt2,1.60,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula19572_unsat.smt2,1.71,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_z3seq/leetcode_int-restoreIpAddresses/4881.smt2,4.44,unknown,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula11257_unsat.smt2,1.04,unsat,
benchmark_sample_50/cvc4-str_sat/str-pred-small-rw_620.smt2,1.15,sat,
benchmark_sample_50/biopython_3/biopython_laterBio.Phylo.PAML._parse_basemlparse_parametersformula50169_unsat.smt2,2.54,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula360_unsat.smt2,1.00,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_kappasformula369_unsat.smt2,1.13,unsat,
benchmark_sample_50/django_2/08_djangodjango.core.files.storageFileSystemStorage.sizeformula269_unsat.smt2,3.04,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula558_unsat.smt2,1.36,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula497_unsat.smt2,1.43,unsat,
benchmark_sample_50/django_3/08_djangotests.file_storage.testsCustomStorage.get_available_nameformula678_unsat.smt2,4.71,unsat,
benchmark_sample_50/django_3/08_djangodjango.test.runneris_discoverableformula650_sat.smt2,4.78,unknown,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___BaseGenBankConsumer._normalize_spacesformula194_sat.smt2,2.73,unknown,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00022-0.smt25,4.37,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula609_unsat.smt2,1.74,unsat,
benchmark_sample_50/slog_sat/5228.smt2,4.17,unknown,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_ratesformula1137_unsat.smt2,3.12,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula362_unsat.smt2,2.05,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1399_unsat.smt2,1.91,unsat,
benchmark_sample_50/aplas_sat/quad-283-5-4-sat.smt2,5.20,sat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00019-1.smt25,4.72,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00017-0.smt25,4.86,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_basemlparse_ratesformula1294_unsat.smt2,3.24,unsat,
benchmark_sample_50/stringfuzz_sat/concats-small-00049-0.smt25,6.12,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula804_unsat.smt2,2.54,unsat,
benchmark_sample_50/biopython_1/biopythonBio.Nexus.Nexus_unique_labelformula296_unsat.smt2,3.78,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.NMR.xpktoolsXpkEntry.__init__formula201_unsat.smt2,2.57,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_codemlparse_modelformula2043_unsat.smt2,3.43,unsat,
benchmark_sample_50/aplas_sat/quad-221-5-3-sat.smt2,5.82,sat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.get_modified_timeformula263_unsat.smt2,2.67,unsat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_trauc/leetcode_int-numDecodings/211.smt2,6.42,unknown,
benchmark_sample_50/aplas_unsat/quad-001-1-unsat.smt2,6.54,unknown,
benchmark_sample_50/Leetcode_sat/e76d219970ee917935ea2a3fc5e9a5a0a3ed757f7d909bca8119d41d.smt2,6.49,sat,
benchmark_sample_50/stringfuzz_sat/concats-balanced-00006-0.smt25,6.70,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula935_unsat.smt2,3.13,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_codemlparse_modelformula1935_unsat.smt2,4.08,unsat,
benchmark_sample_50/aplas_sat/quad-297-6-3-sat.smt2,6.31,sat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00023-1.smt25,5.99,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1702_unsat.smt2,3.51,unsat,
benchmark_sample_50/aplas_sat/quad-273-5-3-sat.smt2,6.67,sat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00028-0.smt25,6.15,unsat,
benchmark_sample_50/biopython_1/biopython_laterBio.Phylo.PAML._parse_codemlparse_modelformula2365_unsat.smt2,4.51,unsat,
benchmark_sample_50/aplas_sat/quad-263-5-1-sat.smt2,6.81,sat,
benchmark_sample_50/aplas_sat/quad-291-6-2-sat.smt2,6.82,sat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00021-0.smt25,6.39,unsat,
benchmark_sample_50/biopython_1/biopythonBio.GenBank.__init___FeatureConsumer._split_reference_locationsformula447_unsat.smt2,4.77,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula1119_unsat.smt2,4.00,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1808_unsat.smt2,4.13,unsat,
benchmark_sample_50/aplas_sat/quad-251-4-3-sat.smt2,7.22,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula1125_unsat.smt2,4.01,unsat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula1143_unsat.smt2,4.18,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00027-1.smt25,6.93,unsat,
benchmark_sample_50/aplas_sat/quad-277-5-4-sat.smt2,7.37,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula674_unsat.smt2,4.65,unsat,
benchmark_sample_50/stringfuzz_sat/concats-small-00073-1.smt25,8.31,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.PDB.NACCESSrun_naccessformula1603_unsat.smt2,4.62,unsat,
benchmark_sample_50/stringfuzz_unsat/concats-extracts-small-00026-0.smt25,8.51,unsat,
benchmark_sample_50/stringfuzz_sat/concats-small-00076-0.smt25,9.48,sat,
benchmark_sample_50/django_1/08_djangodjango.core.files.storageFileSystemStorage.existsformula246_sat.smt2,5.88,unknown,
benchmark_sample_50/aplas_sat/quad-023-3-sat.smt2,9.40,sat,
benchmark_sample_50/Leetcode_sat/e0ddfe49e682a7abeb344392c12880154a89ca27b942545f9a7c02a2.smt2,9.86,sat,
benchmark_sample_50/biopython_2/biopython_laterBio.Phylo.PAML._parse_basemlparse_freqsformula848_unsat.smt2,6.78,unsat,
benchmark_sample_50/stringfuzz_sat/concats-small-00085-0.smt25,10.73,sat,
benchmark_sample_50/aplas_sat/quad-217-5-2-sat.smt2,10.32,sat,
benchmark_sample_50/full_str_int_sat_50/py-conbyte_cvc4/leetcode_int-restoreIpAddresses/4099.smt2,11.82,unknown,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.management.commands.collectstaticCommand.clear_dirformula324_unsat.smt2,7.81,unsat,
benchmark_sample_50/aplas_sat/quad-253-4-4-sat.smt2,11.44,sat,
benchmark_sample_50/aplas_sat/quad-201-4-2-sat.smt2,11.76,sat,
benchmark_sample_50/django_1/08_djangodjango.contrib.staticfiles.findersAppDirectoriesFinder.findformula85_unsat.smt2,8.47,unsat,
